company,item,calories,"total fat
(g)","saturated fat
(g)","trans fat
(g)","cholesterol
(mg)","sodium 
(mg)","carbs
(g)","fiber
(g)","sugars
(g)","protein
(g)"
McDonald’s,Strawberry Triple Thick® Shake (16 fl oz cup),0.45679012345679015,0.12371134020618556,0.21875,0.25,0.07894736842105263,0.05849775008653514,0.35687732342007433,0.0,0.3181818181818182,0.17142857142857143
McDonald’s,Strawberry Triple Thick® Shake (21 fl oz cup),0.6049382716049383,0.1752577319587629,0.3125,0.25,0.11403508771929825,0.0792661820699204,0.47211895910780666,0.0,0.42045454545454547,0.22857142857142856
McDonald’s,Strawberry Triple Thick® Shake (32 fl oz cup),0.9094650205761317,0.25773195876288657,0.46875,0.5,0.16666666666666666,0.1208030460366909,0.7174721189591078,0.0,0.6363636363636364,0.34285714285714286
McDonald’s,Vanilla McCafé® Shake (12 fl oz cup),0.4403292181069959,0.15463917525773196,0.28125,0.25,0.07017543859649122,0.05849775008653514,0.32342007434944237,0.0,0.24242424242424243,0.12857142857142856
McDonald’s,Vanilla McCafé® Shake (16 fl oz cup),0.5555555555555556,0.1958762886597938,0.34375,0.25,0.09649122807017545,0.07580477673935618,0.40892193308550184,0.0,0.3106060606060606,0.1857142857142857
McDonald’s,Vanilla McCafé® Shake (22 fl oz cup),0.6790123456790124,0.2371134020618557,0.40625,0.25,0.12280701754385964,0.09311180339217723,0.5092936802973977,0.0,0.39015151515151514,0.22857142857142856
McDonald’s,Vanilla Triple Thick Shake® (32 fl oz cup),0.9094650205761317,0.25773195876288657,0.46875,0.5,0.16666666666666666,0.12772585669781933,0.7137546468401487,0.0,0.5492424242424243,0.34285714285714286
McDonald’s,Vanilla Triple Thick® Shake (12 fl oz cup),0.34156378600823045,0.09278350515463916,0.15625,0.0,0.06140350877192982,0.04811353409484251,0.2639405204460966,0.0,0.20454545454545456,0.11428571428571427
McDonald’s,Vanilla Triple Thick® Shake (16 fl oz cup),0.448559670781893,0.12371134020618556,0.21875,0.25,0.07894736842105263,0.06542056074766354,0.3531598513011152,0.0,0.2727272727272727,0.17142857142857143
McDonald’s,Vanilla Triple Thick® Shake (21 fl oz cup),0.6049382716049383,0.1752577319587629,0.3125,0.25,0.11403508771929825,0.08618899273104881,0.47211895910780666,0.0,0.36363636363636365,0.22857142857142856
McDonald’s,1% Low Fat Milk Jug,0.07818930041152264,0.010309278350515464,0.0,0.0,0.008771929824561403,0.0429214260989962,0.040892193308550186,0.0,0.045454545454545456,0.09999999999999999
McDonald’s,1% Low Fat Chocolate Milk Jug,0.13580246913580246,0.02061855670103093,0.0,0.0,0.0,0.05157493942540672,0.09293680297397769,0.03225806451612903,0.0946969696969697,0.11428571428571427
McDonald’s,Minute Maid® 100% Apple Juice Box,0.07818930041152264,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.004845967462789893,0.08178438661710037,0.0,0.08333333333333334,0.11428571428571427
McDonald’s,Dasani® Water,0.20987654320987653,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.07234337140879196,0.12267657992565055,0.0,0.0,0.11428571428571427
McDonald’s,Minute Maid® Orange Juice (Small),0.11934156378600823,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.07234337140879196,0.10780669144981413,0.0,0.11363636363636365,0.014285714285714285
McDonald’s,Minute Maid® Orange Juice (Medium),0.1522633744855967,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.07234337140879196,0.14126394052044608,0.0,0.14772727272727273,0.028571428571428574
McDonald’s,Minute Maid® Orange Juice (Large),0.22633744855967078,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.0013845621322256837,0.21189591078066913,0.0,0.2196969696969697,0.04285714285714286
McDonald’s,Coca-Cola® Classic (Child),0.08641975308641976,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.0013845621322256837,0.10408921933085502,0.0,0.10984848484848485,0.11428571428571427
McDonald’s,Coca-Cola® Classic (Small),0.11934156378600823,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.0031152647975077885,0.14498141263940517,0.0,0.15151515151515152,0.11428571428571427
McDonald’s,Coca-Cola® Classic (Medium),0.16872427983539093,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.004845967462789893,0.21189591078066913,0.0,0.2196969696969697,0.11428571428571427
McDonald’s,Coca-Cola® Classic (Large),0.25102880658436216,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.006576670128071998,0.3159851301115241,0.0,0.32575757575757575,0.11428571428571427
McDonald’s,Diet Coke® (Child),0.20987654320987653,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.004845967462789893,0.12267657992565055,0.0,0.0,0.11428571428571427
McDonald’s,Diet Coke® (Small),0.20987654320987653,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.006576670128071998,0.12267657992565055,0.0,0.0,0.11428571428571427
McDonald’s,Diet Coke® (Medium),0.20987654320987653,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.010038075458636208,0.12267657992565055,0.0,0.0,0.11428571428571427
McDonald’s,Diet Coke® (Large),0.20987654320987653,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.015230183454482522,0.12267657992565055,0.0,0.0,0.11428571428571427
McDonald’s,Sprite® (Child),0.08641975308641976,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.010038075458636208,0.10037174721189591,0.0,0.10606060606060606,0.11428571428571427
McDonald’s,Sprite® (Small),0.11934156378600823,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.013499480789200418,0.14126394052044608,0.0,0.14772727272727273,0.11428571428571427
McDonald’s,Sprite® (Medium),0.16872427983539093,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.01869158878504673,0.20446096654275092,0.0,0.21212121212121213,0.11428571428571427
McDonald’s,Sprite® (Large),0.25102880658436216,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.027345102111457256,0.3048327137546468,0.0,0.3143939393939394,0.11428571428571427
McDonald’s,Hi-C® Orange Lavaburst (Child),0.09465020576131687,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.07234337140879196,0.11524163568773234,0.0,0.12121212121212122,0.11428571428571427
McDonald’s,Hi-C® Orange Lavaburst (Small),0.12757201646090535,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.0013845621322256837,0.15985130111524162,0.0,0.16666666666666669,0.11428571428571427
McDonald’s,Hi-C® Orange Lavaburst (Medium),0.19341563786008228,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.0031152647975077885,0.23420074349442377,0.0,0.24242424242424243,0.11428571428571427
McDonald’s,Hi-C® Orange Lavaburst (Large),0.28395061728395066,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.0031152647975077885,0.345724907063197,0.0,0.3560606060606061,0.11428571428571427
McDonald’s,POWERade® Mountain Blast (Child),0.053497942386831275,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.02215299411561094,0.07063197026022304,0.0,0.06060606060606061,0.11428571428571427
McDonald’s,POWERade® Mountain Blast (Small),0.07818930041152264,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.02907580477673936,0.0966542750929368,0.0,0.07954545454545454,0.11428571428571427
McDonald’s,POWERade® Mountain Blast (Medium),0.11934156378600823,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.0446521287642783,0.14126394052044608,0.0,0.11742424242424243,0.11428571428571427
McDonald’s,POWERade® Mountain Blast (Large),0.17695473251028807,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.06542056074766354,0.21189591078066913,0.0,0.17424242424242425,0.11428571428571427
McDonald’s,Iced Tea (Child),0.20987654320987653,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.0013845621322256837,0.12267657992565055,0.0,0.0,0.11428571428571427
McDonald’s,Iced Tea (Small),0.20987654320987653,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.0031152647975077885,0.12267657992565055,0.0,0.0,0.11428571428571427
McDonald’s,Iced Tea (Medium),0.20987654320987653,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.004845967462789893,0.12267657992565055,0.0,0.0,0.11428571428571427
McDonald’s,Iced Tea (Large),0.20987654320987653,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.006576670128071998,0.0,0.0,0.0,0.11428571428571427
McDonald’s,Coffee (Small),0.20987654320987653,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.07234337140879196,0.12267657992565055,0.0,0.0,0.11428571428571427
McDonald’s,Coffee (Large),0.20987654320987653,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.07234337140879196,0.12267657992565055,0.0,0.0,0.11428571428571427
McDonald’s,Coffee Cream,0.01234567901234568,0.010309278350515464,0.0,0.0,0.008771929824561403,0.004845967462789893,0.12267657992565055,0.0,0.0,0.11428571428571427
McDonald’s,Sugar Packet,0.008230452674897118,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.07234337140879196,0.011152416356877323,0.0,0.015151515151515152,0.11428571428571427
McDonald’s,"EQUAL® 0
Calorie Sweetener",0.20987654320987653,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.07234337140879196,0.0,0.0,0.003787878787878788,0.11428571428571427
McDonald’s,"SPLENDA® No
Calorie Sweetener",0.20987654320987653,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.07234337140879196,0.0,0.0,0.003787878787878788,0.11428571428571427
McDonald’s,Iced Coffee– Caramel (Small),0.102880658436214,0.041237113402061855,0.0625,0.0,0.02631578947368421,0.027345102111457256,0.07434944237918216,0.0,0.07575757575757576,0.0
McDonald’s,Iced Coffee– Caramel (Medium),0.1522633744855967,0.07216494845360824,0.125,0.0,0.04385964912280702,0.03946002076843199,0.0966542750929368,0.0,0.10227272727272728,0.014285714285714285
McDonald’s,Iced Coffee– Caramel (Large),0.21810699588477364,0.10309278350515463,0.1875,0.0,0.06140350877192982,0.05503634475597093,0.1486988847583643,0.0,0.1553030303030303,0.014285714285714285
McDonald’s,Iced Coffee– Hazelnut (Small),0.102880658436214,0.041237113402061855,0.0625,0.0,0.02631578947368421,0.013499480789200418,0.07434944237918216,0.0,0.07954545454545454,0.0
McDonald’s,Iced Coffee– Hazelnut (Medium),0.1522633744855967,0.07216494845360824,0.125,0.0,0.04385964912280702,0.020422291450328835,0.10408921933085502,0.0,0.10984848484848485,0.014285714285714285
McDonald’s,Iced Coffee– Hazelnut (Large),0.21810699588477364,0.10309278350515463,0.1875,0.0,0.06140350877192982,0.02907580477673936,0.1561338289962825,0.0,0.16287878787878787,0.014285714285714285
McDonald’s,Iced Coffee– Regular (Small),0.11111111111111112,0.041237113402061855,0.0625,0.0,0.02631578947368421,0.013499480789200418,0.07806691449814127,0.0,0.08333333333333334,0.0
McDonald’s,Iced Coffee– Regular (Medium),0.16049382716049382,0.07216494845360824,0.125,0.0,0.04385964912280702,0.020422291450328835,0.10780669144981413,0.0,0.11363636363636365,0.014285714285714285
McDonald’s,Iced Coffee– Regular (Large),0.22633744855967078,0.10309278350515463,0.1875,0.0,0.06140350877192982,0.02907580477673936,0.16356877323420072,0.0,0.17045454545454547,0.014285714285714285
McDonald’s,Iced Coffee– Vanilla (Small),0.102880658436214,0.041237113402061855,0.0625,0.0,0.02631578947368421,0.013499480789200418,0.07434944237918216,0.0,0.07954545454545454,0.0
McDonald’s,Iced Coffee– Vanilla (Medium),0.1522633744855967,0.07216494845360824,0.125,0.0,0.04385964912280702,0.020422291450328835,0.10408921933085502,0.0,0.10606060606060606,0.014285714285714285
McDonald’s,Iced Coffee– Vanilla (Large),0.21810699588477364,0.10309278350515463,0.1875,0.0,0.06140350877192982,0.027345102111457256,0.1561338289962825,0.0,0.16287878787878787,0.014285714285714285
McDonald’s,Iced Coffee with Sugar Free Vanilla Syrup (Small),0.04526748971193415,0.041237113402061855,0.0625,0.0,0.02631578947368421,0.023883696780893044,0.026022304832713755,0.0,0.003787878787878788,0.0
McDonald’s,Iced Coffee with Sugar Free Vanilla Syrup (Medium),0.06995884773662552,0.07216494845360824,0.125,0.0,0.04385964912280702,0.034267912772585674,0.03717472118959108,0.0,0.007575757575757576,0.014285714285714285
McDonald’s,Iced Coffee with Sugar Free Vanilla Syrup (Large),0.09465020576131687,0.10309278350515463,0.1875,0.0,0.06140350877192982,0.04811353409484251,0.055762081784386616,0.0,0.007575757575757576,0.014285714285714285
McDonald’s,Sweet Tea (Child),0.08641975308641976,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.0013845621322256837,0.0966542750929368,0.0,0.10227272727272728,0.11428571428571427
McDonald’s,Sweet Tea (Large),0.22633744855967078,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.004845967462789893,0.2527881040892193,0.0,0.26136363636363635,0.0
McDonald’s,Sweet Tea (Medium),0.14403292181069957,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.0031152647975077885,0.16356877323420072,0.0,0.17045454545454547,0.0
McDonald’s,Sweet Tea (Small),0.11934156378600823,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.0031152647975077885,0.13011152416356875,0.0,0.13636363636363635,0.0
McDonald’s,Nonfat Cappuccino (Small),0.04526748971193415,0.12371134020618556,0.09375,0.0,0.0,0.02907580477673936,0.02973977695167286,0.0,0.03409090909090909,0.07142857142857142
McDonald’s,Nonfat Cappuccino (Medium),0.0617283950617284,0.12371134020618556,0.09375,0.0,0.0,0.03772931810314988,0.040892193308550186,0.0,0.045454545454545456,0.09999999999999999
McDonald’s,Nonfat Cappuccino (Large),0.06995884773662552,0.12371134020618556,0.09375,0.0,0.0,0.0446521287642783,0.04460966542750929,0.0,0.04924242424242424,0.11428571428571427
McDonald’s,Nonfat Latte (Small),0.06995884773662552,0.12371134020618556,0.09375,0.0,0.0,0.03946002076843199,0.04460966542750929,0.0,0.04924242424242424,0.11428571428571427
McDonald’s,Nonfat Latte (Medium),0.08641975308641976,0.12371134020618556,0.09375,0.0,0.0,0.04811353409484251,0.05204460966542751,0.0,0.05681818181818182,0.12857142857142856
McDonald’s,Nonfat Latte (Large),0.09465020576131687,0.12371134020618556,0.09375,0.0,0.0,0.05503634475597093,0.06319702602230483,0.0,0.06818181818181818,0.15714285714285714
McDonald’s,Nonfat Caramel Cappuccino (Small),0.11934156378600823,0.12371134020618556,0.09375,0.0,0.0,0.04119072343371409,0.11895910780669144,0.0,0.12121212121212122,0.05714285714285714
McDonald’s,Nonfat Caramel Cappuccino (Medium),0.1522633744855967,0.12371134020618556,0.09375,0.0,0.0,0.05157493942540672,0.1486988847583643,0.0,0.1553030303030303,0.07142857142857142
McDonald’s,Nonfat Caramel Cappuccino (Large),0.18518518518518517,0.12371134020618556,0.09375,0.0,0.0,0.06195915541709935,0.17843866171003717,0.0,0.1856060606060606,0.0857142857142857
McDonald’s,Nonfat Caramel Latte (Small),0.13580246913580246,0.12371134020618556,0.09375,0.0,0.0,0.05157493942540672,0.13011152416356875,0.0,0.13636363636363635,0.0857142857142857
McDonald’s,Nonfat Caramel Latte (Medium),0.17695473251028807,0.12371134020618556,0.09375,0.0,0.0,0.06195915541709935,0.16356877323420072,0.0,0.17045454545454547,0.11428571428571427
McDonald’s,Nonfat Caramel Latte (Large),0.20987654320987653,0.12371134020618556,0.09375,0.0,0.0,0.07580477673935618,0.1933085501858736,0.0,0.20075757575757577,0.12857142857142856
McDonald’s,Nonfat Hazelnut Cappuccino (Small),0.11934156378600823,0.12371134020618556,0.09375,0.0,0.0,0.023883696780893044,0.12267657992565055,0.0,0.12878787878787878,0.05714285714285714
McDonald’s,Nonfat Hazelnut Cappuccino (Medium),0.1522633744855967,0.12371134020618556,0.09375,0.0,0.0,0.030806507442021465,0.1561338289962825,0.0,0.16287878787878787,0.07142857142857142
McDonald’s,Nonfat Hazelnut Cappuccino (Large),0.18518518518518517,0.12371134020618556,0.09375,0.0,0.0,0.034267912772585674,0.18587360594795538,0.0,0.19318181818181818,0.0857142857142857
McDonald’s,Nonfat Hazelnut Latte (Small),0.14403292181069957,0.12371134020618556,0.09375,0.0,0.0,0.032537210107303566,0.13382899628252787,0.0,0.14015151515151517,0.0857142857142857
McDonald’s,Nonfat Hazelnut Latte (Medium),0.17695473251028807,0.12371134020618556,0.09375,0.0,0.0,0.03946002076843199,0.16728624535315983,0.0,0.17424242424242425,0.11428571428571427
McDonald’s,Nonfat Hazelnut Latte (Large),0.20987654320987653,0.12371134020618556,0.09375,0.0,0.0,0.04638283142956041,0.2007434944237918,0.0,0.20833333333333334,0.12857142857142856
McDonald’s,Nonfat Vanilla Cappuccino (Small),0.11934156378600823,0.12371134020618556,0.09375,0.0,0.0,0.023883696780893044,0.12267657992565055,0.0,0.12878787878787878,0.05714285714285714
McDonald’s,Nonfat Vanilla Cappuccino (Medium),0.1522633744855967,0.12371134020618556,0.09375,0.0,0.0,0.030806507442021465,0.1524163568773234,0.0,0.1590909090909091,0.07142857142857142
McDonald’s,Nonfat Vanilla Cappuccino (Large),0.18518518518518517,0.12371134020618556,0.09375,0.0,0.0,0.034267912772585674,0.18587360594795538,0.0,0.19318181818181818,0.0857142857142857
McDonald’s,Nonfat Vanilla Latte (Small),0.14403292181069957,0.12371134020618556,0.09375,0.0,0.0,0.032537210107303566,0.13382899628252787,0.0,0.14015151515151517,0.0857142857142857
